,dir_name,prod_name,studio_name,title,year,prc,cat,awattr,awtype,location
2516,Devers,Leta Ryslan,MGM/UA ,Noir et Blanc,1993,DeLuxe,Romt,gross,VIP,Rome csd city
2517,Kaige,Leta Ryslan,Miramax,Temptress Moon,1997,col,Dram,Golden,AAN,Bejing city
2518,Nutley,Leta Ryslan,Miramax,House of Angels,1993,col,Comd,Golden,AAN,Bejing city csd
2519,Afredson,Hans Lonnerheden,Victoriafilm,Mannen Pa Balkongen,1993,col,CnRb,Golden,AAN,Stockholm city
2520,Pennebaker,Chris Hegedus,Victoriafilm,The War Room,1993,col,Docu,Golden,AAN,Stockholm city
2521,Geller,Chris Hegedus,Victoriafilm,Frosh,1993,col,Docu,Golden,AAN,Stanford University school
2522,Evans,Gilmore,Disney,First Kid,1996,col,Comd,Golden,AAN,Washington city
2523,Sena,Gilmore,Polygram,Kalifornia,1993,col,Horr,Golden,AAN,Washington city
2524,Rozenberg,Jean-Stephanie Michaux,Tokuma ,Carences,1993,col,Dram Docu,Golden,AAN,Washington city
2525,D.Zondag,Spielberg?,Tokuma ,We're Back! A Dinosaur Story,1993,col,Cart,Golden,AAN,NYC city
2526,Frye,Spielberg?,Tokuma ,Amos and Andrew,1993,col,Dram,Golden,AAN,NYC city island
2527,Dekker,Spielberg?,Tokuma ,RoboCop 3,1993,col,Dram,Golden,AAN,NYC city island
2528,Marino,Abdullah Ommidvar,Catalina,Johnny Cien Pesos,1993,col,Docu,Golden,AAN,Santiago city
2529,Amelio,Abdullah Ommidvar,Catalina,x,1996,col,Dram,Golden,AAN,Sicily city csd
2530,Markovic,Abdullah Ommidvar,Catalina,Tito and Me,1993,col,BioP,Golden,AAN,Belgrade city
2531,Schyfter,Abdullah Ommidvar,Catalina,Like a Bride,1993,col,Dram,Golden,AAN,Mexico City city
2532,Gerima,Abdullah Ommidvar,Catalina,Sankofa,1993,col,Dram,Golden,AAN,Mexico City city
2533,Howley,Abdullah Ommidvar,Catalina,Happily Ever After,1993,col,Cart,Golden,AAN,Mexico City city
2534,Lafia,Abdullah Ommidvar,Catalina,Man's Best Friend,1993,col,Comd,Golden,AAN,Mexico City city
2535,Madden,Harvey Weinstein,Shepperton,Shakespeare in Love,1998,col,Musc,Golden,AANdir,London city
2536,J.N.Smith,Harvey Weinstein,CBC,The Boys of St.Vincent,1993,col,Dram,Golden,AANdir,London city school
2537,Boivin,Harvey Weinstein,CBC,Barjo,1993,col,Dram,Golden,AANdir,London city school
2538,Heap,Harvey Weinstein,CBC,Benefit of the Doubt,1993,col,Susp,Golden,AANdir,London city school
2539,Bekolo,Harvey Weinstein,CBC,Quartier Mozart,1993,col,Susp,Golden,AANdir,London city school
2540,Taymor,Harvey Weinstein,CBC,Oedipus Rex,1993,col,Susp,Golden,AANdir,London city school
2541,Turteltaub,Michael X,Touchstone,Disney's The Kid,2000,col,Dram,Golden,AANdir,London city school island school
2542,Montell,Michael X,Fantasy,"Women -- for America, for the World",1993,col,Docu,Golden,AAN,London city school island school
2543,Im,Michael X,Tae Hung,Sop'Yongyi,1993,col,Dram,Bell,VIP,London city school island school csd
2544,Blair,Michael X,Tae Hung,Bad Behaviour,1993,col,Romt,Bell,VIP,Kentish town town
2545,Llosa,Michael X,Tae Hung,Sniper,1993,col,Actn,Bell,VIP,Kentish town town
2546,Je.Lynch,Michael X,Tae Hung,Boxing Helena,1993,col,Porn,Bell,VIP,Kentish town town
2547,Hatta,Lisa Onodera,Cecile,Floating World,1998,bnw,Dram,Bell,VIP,canefields csd
2548,L.Harris,Lisa Onodera,Cecile,Just Another Girl on the I.R.T.,1993,bnw,Dram,Bell,VIP,canefields csd
2549,Herskovitz,Lisa Onodera,Cecile,Dangerous Beauty,1998,col,Dram,Bell,VIP,Venice city
2550,Brambilla,Lisa Onodera,Cecile,Excess Baggage,1997,col,Susp,Bell,VIP,L.A. city
2551,Binder,Lisa Onodera,Cecile,Indian Summer,1993,col,Romt,Bell,VIP,L.A. city
2552,Winterbottom,Lisa Onodera,Cecile,Go Now,1998,col,Dram,Bell,VIP,L.A. city
2553,Salomon,Lisa Onodera,Disney,A Far Off Place,1993,col,Advt,Bell,VIP,Kalahari desert
2554,M.Gibson,Bruce Davey,Warners,Braveheart,1995,col,Advt,Bell,AAdir,Kalahari desert csd
2555,M.Lazarus,Bruce Davey,Warners,Defending Our Lives,1993,col,Docu,Bell,AAdir,Kalahari desert csd
2556,Riggs,Bruce Davey,Fantasy,Ethnic Notions,1993,col,Docu,Bell,Emmy,Kalahari desert csd
2557,M.Steinberg,,Fine Line,"Bodies, Rest, and Motion",1993,col,Comd,Bell,Emmy,Enfield desert
2558,Freeman,Lawrence Taubman,Paramount,Desert Blue,1998,col,Dram,Sundancedir,VIP,Moroka town town
2559,Meshekoff,Lawrence Taubman,Paramount,The Opposite Sex and How to Live with Them,1993,col,Comd,Sundancedir,VIP,Moroka town town
2560,Mead,Lila Cazes,IRS Media,Bank Robber,1993,col,CnRb,Sundancedir,VIP,Moroka town town hotel
2561,Iosseliani,Lila Cazes,IRS Media,La Chasse Aux Papillons,1993,col,Comd,Sundancedir,VIP,Moroka town town hotel csd
2562,Herbrich,Herbrich,Herbrich,Rules of the Road,1993,vol,Docu,Sundancedir,VIP,Moroka town town hotel csd roads
2563,Yanchuk,Herbrich,Herbrich,Famine-33,1993,vol,Docu,Sundancedir,VIP,Moroka town town hotel csd roads
2564,Danquart,Herbrich,Herbrich,Black Rider,1993,vol,Docu,Sundancedir,AA,Moroka town town hotel csd roads
2565,PeterJackson,Herbrich,Herbrich,Lord of the Rings,2002,vol,Fant,Sundancedir,AAN,Moroka town town hotel csd roads csd
2566,Garrel,Herbrich,Herbrich,The Birth of Love,1993,vol,Romt,Sundancedir,AAN,Moroka town town hotel csd roads csd mil.inst.
2567,P.Haas,Herbrich,Herbrich,Angels and Insects,1996,col,Romt Comd,Sundancedir,AAN,Moroka town town hotel csd roads csd mil.inst. csd
2568,Yule,Yule,Herbrich,Damned in the U.S.A.,1993,col,Ducu,Sundancedir,AAN,Moroka town town hotel csd roads csd mil.inst. csd museum
2569,Harmon,Gary Adelson,Columbia,Nowhere to Run,1993,col,Romt,Sundancedir,AAN,Moroka town town hotel csd roads csd mil.inst. csd museum
2570,R.Wilson,Gary Adelson,HBO,RKO 281,1999,col,BioP,Sundancedir,AAN,Moroka town town hotel csd roads csd mil.inst. csd museum
2571,deNiro,Gary Adelson,HBO,A Bronx Tale,1993,col,Dram,Sundancedir,AAN,"E187st., Bronx city"
2572,Weisberg,Gary Adelson,HBO,Road Scholar,1993,col,Dram,Sundancedir,AAN,"E187st., Bronx city"
2573,Hemecker,Stu Segall,Orion,Dead On,1993,col,Susp,Sundancedir,AAN,"E187st., Bronx city"
2574,R.King,David Lancaster,New Line,Blast from the Past,1999,col,Comd,Sundancedir,AAN,L.A. city
2575,Kerbosch,David Lancaster,New Line,For a Lost Soldier,1993,col,Comd,Sundancedir,AAN,L.A. city
2576,Liebling,David Lancaster,New Line,High Lonesome,1993,col,Musc,Sundancedir,AAN,L.A. city
2577,Flender,David Lancaster,New Line,Leprechaun 2,1994,col,Horr,Sundancedir,AAN,L.A. city
2578,Muller,David Lancaster,New Line,The Wonderful Horrible Life of Leni Riefenstahl,1993,col,BioP,Sundancedir,AAN,L.A. city
2579,R.Silver,David Lancaster,Fox,Lifepod,1993,TV,ScFi,Sundancedir,AAN,L.A. city
2580,Wargnier,Jeanne Adadre,Fox,East-West,1999,col,Dram,Sundancedir,AA,L.A. city
2581,Herek,Jeanne Adadre,Fox,Holy Man,1998,col,Comd,Sundancedir,AA,L.A. city
2582,Wincer,Alan Ladd~jr.,Warners,Free Willy III: The Rescue,1997,col,Advt,Sundancedir,AA,NYC city
2583,S.Potter,Alan Ladd~jr.,Warners,Orlando,1993,col,Porn,Sundancedir,AA,NYC city
2584,Sommers,Alan Ladd~jr.,Disney,The Mummy,1999,col,Advt,-,VIP,NYC city ship
2585,Surjik,Alan Ladd~jr.,Disney,Wayne's World 2,1993,col,Comd,-,VIP,NYC city ship movies
2586,Zaillian,Alan Ladd~jr.,Paramount,A Civil Action,1998,col,Dram,-,VIP,Woburn town
2587,Brill,Alan Ladd~jr.,Disney,Mr. Deeds,2002,col,Comd,-,VIP,S.F. city
2588,T.Chan,Alan Ladd~jr.,Disney,Combination Platter,1993,col,Comd,-,VIP,Queens town
2589,Cruise,Pollock,Showtime,The Frightening Frammis,1993,TV,Susp,-,VIP,Queens town
2590,T.Davis,Pollock,Showtime,Billy Madison,1993,TV,Comd,-,VIP,Queens town
2591,T.Flynn,Pollock,Showtime,Watch It,1993,TV,Comd,-,VIP,Chicago city
2592,Lopez,Pollock,Showtime,Chain of Desire,1993,TV,Romt,-,VIP,NYC city
2593,Nakajima,Pollock,Showtime,Okoge,1993,TV,Porn,-,VIP,Tokyo city
2594,Hung,Pollock,First Look,Cyclo,1997,col,Dram,Camera D'or,AAN,Ho Chi Minh City city
2595,Nga,Pollock,First Look,From Hollywood to Hanoi,1993,col,Docu,Camera D'or,AAN,Ho Chi Minh City city
2596,Ransick,Larry Meistrich,Shooting Gallery,Handgun,1993,col,Actn,Camera D'or,AAN,Ho Chi Minh City city
2597,Batabas,Larry Meistrich,Shooting Gallery,Mazeppa,1993,col,BioP,Camera D'or,AAN,Ho Chi Minh City city
2598,Bogayevicz,Larry Meistrich,Shooting Gallery,Exit in Red,1997,col,Romt,Camera D'or,AAN,Ho Chi Minh City city
2599,UnYear93,Larry Meistrich,CBS,Silent Cries,1993,TV,Dram,Camera D'or,AAN,baseball fields sports
2600,A.Seidelman,sp,Paramount,Trapped in Space,1994,col,ScFi,Camera D'or,AAN,baseball fields sports space
2601,Sideman,Sideman,Paramount,Chicken Hawk,1994,col,ScFi,Camera D'or,AAN,baseball fields sports space town
2602,A.Fleming,Sideman,Paramount,Threesome,1994,col,Comd,Camera D'or,AAN,U.C.L.A school
2603,Sandgren,Sideman,Paramount,The Slingshot,1994,col,Dram,Camera D'or,AAN,Stockholm city
2604,Proyas,Sideman,Paramount,The Dark City,1998,col,Noir,Camera D'or,AAN,Stockholm city
2605,Dong,Sideman,Paramount,Coming out Under Fire,1994,col,Docu,Camera D'or,AAN,Stockholm city mil.inst.
2606,Rifkin,,Paramount,The Dark Backward,1996,col,Noir,Camera D'or,AAN,Stockholm city mil.inst.
2607,Scheinman,,Paramount,Little Big League,1994,col,Comd,Camera D'or,AAN,Stockholm city mil.inst. sports
2608,Moses,,Paramount,Nickle and Dime,1994,col,Comd,Camera D'or,AAN,Stockholm city mil.inst. sports
2609,B.Stiller,Judd Apatow,Columbia,The Cable Guy,1996,col,Susp,Camera D'or,AAN,Stockholm city mil.inst. sports home
2610,C.Field,Judd Apatow,Fantasy,Freedom on My Mind,1994,col,Docu,Sundance,VIP,Stockholm city mil.inst. sports home
2611,C.Russell,Judd Apatow,NewLine,The Mask,1994,col,Comd,Sundance,VIP,Stockholm city mil.inst. sports home
2612,Kanganis,Barry Morrow ,Tristar,Race the Sun,1996,col,Advt,Sundance,VIP,Stockholm city mil.inst. sports home school
2613,Collard,Barry Morrow ,Gramercy,Les Nuits Fauves,1994,col,BioP,Sundance,Cesar,Stockholm city mil.inst. sports home school
2614,Algrant,Scorsese,Fine line,Naked in New York,1994,col,Comd,Sundance,Cesar,NYC city
2615,D.D.Williams,Scorsese,Fine line,Lillian,1994,col,Docu,Sundance,Cesar,NYC city home
2616,Serafian,Scorsese,Fine line,Gunmen,1994,col,Docu,Sundance,Cesar,NYC city home
2617,Liman,Scorsese,Columbia,The Bourne Identity,2002,sp,Scat,Sundance,Cesar,L.A. city
2618,Luchetti,Scorsese,Columbia,It's Happening Tomorrow,1994,sp,Dram,Sundance,Cesar,Tuscany csd
2619,D.Bergman,Scorsese,Columbia,Sunday's Children,1994,sp,BioP,Sundance,Cesar,Tuscany csd csd
2620,Mehta,Scorsese,Columbia,Fire,1996,col,Romt,Sundance,Cesar,Taj Mahal city resort
2621,D.O.Russell,Scorsese,Columbia,Flirting with Disaster,1996,col,Comd,Sundance,Cesar,Taj Mahal city resort
2622,D.Collier,Betsy Thompson,Columbia,For Better or for Worse,1994,col,Docu,Sundance,AAN,Taj Mahal city resort
2623,Darabont,Niki Marvin,Columbia,The Green Mile,1999,col,Allegory,Sundance,AAN,Taj Mahal city resort jail
2624,F.Girard,Niki Marvin,Columbia,Thirty Two Short Films About Glenn Gould,1994,col,BioP,Sundance,AAN,Taj Mahal city resort jail
2625,Trueba,Niki Marvin,Sony,Two Much,1996,col,Comd,Sundance,AA,Taj Mahal city resort jail
2626,delToro,Niki Marvin,Sony,Mimic,1997,col,ScFi,Sundance,AA,Mexico City city train
2627,Caron,Beatty,Fox,Picture Perfect,1997,col,Romt. Comd,Sundance,AA,NYC city
2628,Chadha,Beatty,Fox,Bhaji on the Beach,1994,col,Romt,Sundance,AA,NYC city resort
2629,Bochner,Beatty,Fox,PCU,1994,col,Comd,Sundance,AA,NYC city resort school
2630,Libov,Beatty,Fox,Midnight Edition,1994,col,Dram,Sundance,AA,NYC city resort school town
2631,J.Landon,Beatty,Fox,Beverly Hills Cop 3,1994,col,Comd,Sundance,AA,Wonderworld am.park city am.park
2632,Merchant,Ivory,Fox,A Soldier's Daughter Never Dies,1998,col,Dram,Sundance,AA,Long Island city csd
2633,Szazs,Ivory,Hetfoi Muhely,Woyzeck,1994,bnw,Dram,Sundance,AA,Long Island city csd
2634,Chappelle,Ivory,Hetfoi Muhely,Thieves Quartet,1994,bnw,Susp,Sundance,AA,Chicago city
2635,J.Craven,Ivory,Hetfoi Muhely,Where the River Flows North,1994,bnw,Susp,Sundance,AA,Chicago city
2636,DeBont,Michael Crichton,Dreamworks,The Haunting of Hill House,1999,col,Susp,Sundance,AA,Chicago city train csd ship
2637,J.Levy,Michael Crichton,Dreamworks,S.F.W.,1994,col,Comd,Sundance,AA,Chicago city train csd ship
2638,Medem,Michael Crichton,Dreamworks,Cows,1994,col,Comd,Sundance,AA,Chicago city train csd ship csd
2639,Seymour,Seymour,Gnu,Rave Review,1994,col,Comd,Sundance,AA,Chicago city train csd ship csd movies
2640,Gemes,Seymour,Gnu,The Princess and the Goblin,1994,col,Cart,Sundance,AA,Chicago city train csd ship csd movies
2641,Olin,Preston Fisher,Disney,"White Fang 2, Myth of the White Wolf",1994,col,Advt,Sundance,AA,Chicago city train csd ship csd movies csd
2642,Megahey,David Thompson,Miramax,The Advocate,1994,col,Hist,Sundance,AA,Abbeville town
2643,Hondo,David Thompson,Miramax,Sarraounia,1994,col,Epic,Sundance,AA,Abbeville town
2644,deJong,Renee Scholten,Studio Nieuwe Gronden,Hartverscheurend,1994,col,Romt,Sundance,AA,Amsterdam city
2645,Daneliuc,Renee Scholten,Studio Nieuwe Gronden,The Conjugal Bed,1994,col,Romt. Comd,Sundance,AA,Amsterdam city
2646,Dridi,Renee Scholten,Studio Nieuwe Gronden,Bye Bye,1996,col,Romt,Sundance,AA,Marseilles city
2647,Dugowson,Renee Scholten,Studio Nieuwe Gronden,Mina Tannenbaum,1994,col,Dram,Sundance,AA,Marseilles city
2648,Elias,Renee Scholten,Studio Nieuwe Gronden,Lush Life,1994,col,Dram,Sundance,AA,Marseilles city
2649,Trayger,Devra Greenfield,Tristar,Mr.~Jones,1994,col,Romt,Sundance,AA,Marseilles city
2650,Rocco,Devra Greenfield,Tristar,Murder in the First,1994,col,Romt,Sundance,AA,Alacatraz jail
2651,M.Campbell,David Foster,Amblin,The Mask of Zorro,1998,col,Advt,Sundance,AA,Alacatraz jail jail
2652,Kassovitz,David Foster,Amblin,Caf\'e au Lait,1994,col,Advt,Sundance,AA,Paris city
2653,Hytner,Mark Laurence,Columbia,Center Stage,2000,col,Dram,Sundance,AA,Brooklyn city school
2654,N.Kazan,Mark Laurence,Columbia,Dream Lover,1994,col,Susp,Sundance,AA,Brooklyn city school
2655,Moretti,Mark Laurence,Columbia,Caro Diario,1994,col,Dram,Sundance,Cesar,Brooklyn city school
2656,P.Wagner,Ellen Vasey Wagner,Columbia,Windhorse,1998,col,Dram,Sundance,Cesar,NYC town city csd
2657,P.Flaherty,Ellen Vasey Wagner,Columbia,Clifford,1994,col,Comd,Sundance,Cesar,NYC town city csd
2658,Delpeut,Ellen Vasey Wagner,Columbia,The Forbidden Quest,1994,col,Docu,Sundance,Cesar,North Pole sea
2659,Farrelly,Bobby Farrelly,Fox,"Me, Myself and Irene",2000,col,Comd,Sundance,Cesar,Miami city
2660,P.Hogan,Ronald Bass,Tristar,My Best Friend's Wedding,1997,col,Musc,AuAA,VIP,Chicago city
2661,P.R.Johnson,J.Hughes,Tristar,Baby's Day Out,1994,col,Comd,AuAA,VIP,NYC city
2662,P.Segal,D.Zucker,Tristar,Naked Gun 33 1/3: The Final Insult,1994,col,Comd,AuAA,VIP,NYC city
2663,Weiland,Billy Crystal,Columbia,"City Slickers II, The Legend of Curly's Gold",1994,col,Comd,AuAA,VIP,NYC city
2664,Ackerman,Billy Crystal,Columbia,Safe Passage,1994,col,Dram,AuAA,VIP,NYC city
2665,Weiss,Billy Crystal,Columbia,Amongst Friends,1994,col,Dram,AuAA,VIP,NYC city
2666,Allers,Billy Crystal,Disney,Pocahontas,1995,col,Cart,AuAA,VIP,Arabia
2667,R.Collins,Billy Crystal,New City,Moerderische Liebesnacht,1996,col,Porn,AuAA,VIP,Arabia
2668,Glatzer,Billy Crystal,New City,Grief,1994,col,Dram,AuAA,VIP,Arabia movies
2669,R.Miller,Billy Crystal,New City,Houseguest,1994,col,Comd,AuAA,VIP,Arabia movies
2670,Minkof,Billy Crystal,New City,Stuart Little,1999,col,Cart,AuAA,VIP,Manhattan city
2671,R.Cook,Billy Crystal,New City,Mortal Fear,1994,TV,Dram,AuAA,VIP,Manhattan city hospital
2672,Ri.Leacock,Billy Crystal,New City,Christy Turlington Backstage,1994,TV,Docu,AuAA,VIP,Manhattan city hospital
2673,Tognazzi,Billy Crystal,New City,La Scorta,1994,col,Dram.Actn,AuAA,VIP,Manhattan city hospital
2674,Troche,Roche,Goldwyn,Go Fish,1994,bnw,Romt,AuAA,VIP,Chicago city
2675,Cundieff,Roche,Goldwyn,Sprung,1997,bnw,Romt Comd,AuAA,VIP,Chicago city
2676,Toubiana,Roche,Goldwyn,Francois Truffaut: Stolen Portraits,1994,bnw,Docu,AuAA,VIP,Chicago city
2677,Seagal,A.Kittman Ho,Warners,On Deadly Ground,1994,col,Actn,AuAA,VIP,Chicago city csd
2678,Brelis,A.Kittman Ho,Warners,Trading Mom,1994,col,Romt,AuAA,VIP,Chicago city csd
2679,T.Noonan,A.Kittman Ho,Warners,What Happened Was ...,1994,col,Romt,AuAA,VIP,Chicago city csd home
2680,Zhuangzhuang,A.Kittman Ho,Warners,The Blue Kite,1994,col,Dram,AuAA,VIP,Chicago city csd home csd
2681,Cottard,A.Kittman Ho,Warners,The Plague,1994,TV,Dram,AuAA,VIP,Chicago city csd home csd
2682,Strom,Bernard Berkin,Maelstrom,The Fiddler's House,1996,col,Musc,AuAA,VIP,Chicago city csd home csd town
2683,UnYear94,Bernard Berkin,Maelstrom,Miracle on 34th Street,1994,col,Dram,++,SE,Manhattan city
2684,delaIglesia,Bernard Berkin,Lola,Perdita Durango,1997,col,Porn,++,SE,Manhattan city
2685,Jacobs,Bernard Berkin,Lola,Nina Takes a Lover,1995,col,Romt,++,SE,S.F. city
2686,Morahan,Bernard Berkin,Lola,"Vercingetorix, the Druid King",1996,col,Hist,++,SE,S.F. city csd
2687,Merlet,Bernard Berkin,Lola,Artemisia,1998,col,Biop,++,SE,S.F. city csd
2688,Wachowski,deLaurentiis,Warners,The Matrix,1999,col,ScFi,++,SE,Philadelphia city
2689,Cheiton,deLaurentiis,Moon Pict,NKT,1995,col,ScFi,++,SE,Manhattan city
2690,B.Gilbert,deLaurentiis,Sony,Wilde,1998,col,Biop,++,SE,Manhattan city
2691,B.Thomas,David Kirkpatrick,Columbia,28 Days,2000,col,Dram,++,SE,Manhattan city hospital
2692,Ch.Noonan,David Kirkpatrick,Columbia,Babe,1995,col,Comd,++,AAN,Manhattan city hospital
2693,Boyle,Andrew MacDonald,Polygram,The Beach,2000,col,Susp,++,AAN,Edinburgh city island
2694,Cannon,Andrew MacDonald,Hollywood ,I Still Know What You Did Last Summer,1998,col,Horr,++,AAN,Edinburgh city island
2695,Sackheim,Tony To,Hollywood ,Grand Avenue,1995,DuArt,Dram,++,AAN,Edinburgh city island slum
2696,Frankel,Tony To,Hollywood ,Miami Rhapsody,1995,col,Comd,++,AAN,Miami city
2697,E.Burns,E.Burns,Fox Warners,"Long Time, Nothing New",1997,col,Romt,++,AAN,New Orleans city city
2698,Whitaker,E.Burns,Fox,Hope Floats,1998,col,Romt,++,AAN,New Orleans city city
2699,Sinyor,Chris ODonnell,New Line,The Bachelor,1999,col,Comd,++,AAN,S.F. city
2700,Koreada,Chris ODonnell,New Line,Wihout Memory,1999,col,Docu,++,AAN,S.F. city afterlife
2701,Hsiaahsien ,Chris ODonnell,New Line,"Good Men, Good Women",1995,col,Dram,++,AAN,S.F. city afterlife
2702,Balasko,sp,New Line,Gauzon Maudit,1995,col,Porn,++,AAN,S.F. city afterlife
2703,Lavin,sp,Steve White,Live Nude Girls,1995,col,Comd,++,AAN,S.F. city afterlife home
2704,Pytka,Reitman,Warners,The Quest for Camelot,1998,col,Cart,++,AAN,S.F. city afterlife home space
2705,J.Reiner,Fred Weintraub,Warners,Trouble Bound,1995,col,Romt ,++,AAN,S.F. city afterlife home space
2706,Dowling,Fred Weintraub,Warners,,199x,col,Dram,++,AAN,S.F. city afterlife home space
2707,K.Smith,Fred Weintraub,Warners,Dogma,1999,col,Comd,++,AAN,S.F. city afterlife home space
2708,Berovici,Fred Weintraub,Warners,NKT,1997,col,Comd,++,AAN,S.F. city afterlife home space
2709,Bay,Jerry~Bruckheimer,Hollywood ,Pearl Harbor,1998,col,Romt,++,AAN,Pearl Harbor mil.inst mil.inst
2710,Gorris,Stephen Bayly,First Look,Mrs. Dalloway,1997,col,Romt,++,AAN,Pearl Harbor mil.inst mil.inst csd
2711,Manchevski,Stephen Bayly,First Look,Before the Rain,1995,col,Dram,++,AAN,London city
2712,Thibaut,Stephen Bayly,First Look,Pourvu que \cca dure,1995,col,Comd,++,AAN,London city
2713,Finch,Stephen Bayly,First Look,Stonewall,1995,col,Hist,++,AAN,Greenwich Village town
2714,O.Parker,Stephen Bayly,Miramax,An Ideal Husband,1999,col,Comd,++,AAN,Cyprus city island
2715,Grall,Stephen Bayly,Miramax,"Les Milles, le train de la liberte",1995,col,Dram,++,AAN,Cyprus city island
2716,Krishnamma,Stephen Bayly,Miramax,A Man of no Importance,1995,col,Dram,++,AAN,Dublin city
2717,Weisman,Marc Lawrence,Paramount,The Out-of-Towners,1999,DeLuxe,Comd,++,AAN,Manhattan city
2718,diCillo,Marc Lawrence,Paramount,Lawn Dogs,1998,col,Dram,++,AAN,Manhattan city movies csd
2719,Ogawara,Shogo Tomiyama ,Toho,Godzilla vs. Destroyer,1995,col,ScFi,++,AAN,Manhattan city movies csd
2720,Prasad,Shogo Tomiyama ,Toho,My Son the Fanatic,1997,col,Dram,++,AAN,London city
2721,Malone,Zemeckis,Toho,House on Haunted Hill,1999,col,Horr,++,AAN,London city home
2722,W.Nicholson,Zemeckis,Toho,Firelight,1995,col,Horr,++,AAN,London city home
2723,Quay,Zemeckis,Toho,Institute Benjamenta,1996,bnw,Noir,++,AAN,London city home
2724,Angelo,Zemeckis,Toho,Voleur du Vie,1998,bnw,Dram,++,AAN,London city home island
2725,UnYear95,Zemeckis,Buena Vista,Two if by Sea,1995,col,CnRb,++,AAN,London city home island train csd
2726,Kiarostami,Zemeckis,Buena Vista,Taste of Cherry,19yy,col,Dram,++,AAN,Teheran city
2727,Grossman,Michael Meltzer,Trimark,Sometimes they come back ... again,1996,col,Horr,++,AAN,Teheran city
2728,A.Hopkins,Michael Meltzer,Trimark,August,1996,col,Horr,++,AAN,Teheran city
2729,Kranenborg,Michael Meltzer,Trimark,Die Kirschernte,1996,col,Romt,++,AAN,Teheran city csd
2730,Sanford,Michael Meltzer,Trimark,I'll be Home for Christmas,1998,col,Comd,++,AAN,Teheran city csd
2731,Waller,Michael Meltzer,Trimark,American Werewolf in Paris,1997,col,Horr,++,AAN,Paris city
2732,B.Anderson,Michael Meltzer,Trimark,"Next Stop, Wonderland",1998,col,Comd,++,AAN,Deauville resort
2733,B.Ross,Michael Meltzer,Trimark,The Young Poisoner's Handbook,1996,col,BioP,++,AAN,Deauville resort
2734,Dunye,Michael Meltzer,Trimark,Watermelon Woman,1996,col,BioP,++,AAN,Deauville resort
2735,Hampton,Michael Meltzer,Trimark,Joseph Conrad's Secret Agent,1996,col,Susp,++,AAN,Deauville resort
